year,month,AverageTemperature,state_code,state,country
2017,6,23.85741509263469,MO,Missouri,United States
2017,7,26.38339821893267,MO,Missouri,United States
2017,8,25.52448780723,MO,Missouri,United States
2017,9,21.202893193681973,MO,Missouri,United States
2017,10,14.689212498109665,MO,Missouri,United States
2017,11,7.808246916552301,MO,Missouri,United States
2011,1,-7.36431110787342,MT,Montana,United States
2011,2,-4.92546084198007,MT,Montana,United States
2011,3,-0.494485981784333,MT,Montana,United States
2011,4,5.569043157992856,MT,Montana,United States
2011,5,10.739134053260905,MT,Montana,United States
2011,6,15.546850533856665,MT,Montana,United States
2011,7,19.83861681686147,MT,Montana,United States
2011,8,19.053018293965312,MT,Montana,United States
2011,9,13.288152950160288,MT,Montana,United States
2011,10,7.160588238602405,MT,Montana,United States
2011,11,-0.7733691457958072,MT,Montana,United States
2011,12,-5.149376275506574,MT,Montana,United States
2012,1,-7.349231671336252,MT,Montana,United States
2012,2,-4.7741395147139025,MT,Montana,United States
2012,3,-0.19394281876558406,MT,Montana,United States
2012,4,5.8498844964766,MT,Montana,United States
2012,5,11.444861999281903,MT,Montana,United States
2012,6,15.562235116195577,MT,Montana,United States
2012,7,19.65819518340476,MT,Montana,United States
2012,8,18.580885545387773,MT,Montana,United States
2012,9,13.128917113939291,MT,Montana,United States
2012,10,6.8966389460151785,MT,Montana,United States
2012,11,0.3278167524142468,MT,Montana,United States
2012,12,-5.89458305470515,MT,Montana,United States
2013,1,-7.322352032151077,MT,Montana,United States
2013,2,-5.1626365820320075,MT,Montana,United States
2013,3,-0.26771762379242947,MT,Montana,United States
2013,4,5.781545414147064,MT,Montana,United States
2013,5,11.230157884667467,MT,Montana,United States
2013,6,15.57440435234826,MT,Montana,United States
2013,7,19.73904110118516,MT,Montana,United States
2013,8,18.762577724859938,MT,Montana,United States
2013,9,13.208006577312124,MT,Montana,United States
2013,10,7.013083629926878,MT,Montana,United States
2013,11,-0.019105189881975626,MT,Montana,United States
2013,12,-5.630583540299469,MT,Montana,United States
2014,1,-7.310420012766599,MT,Montana,United States
2014,2,-5.010062727417001,MT,Montana,United States
2014,3,-0.3454281533388013,MT,Montana,United States
2014,4,5.710375984707769,MT,Montana,United States
2014,5,11.017321208334598,MT,Montana,United States
2014,6,15.59176374714854,MT,Montana,United States
2014,7,19.821718678476486,MT,Montana,United States
2014,8,18.942505268828008,MT,Montana,United States
2014,9,13.283589537384769,MT,Montana,United States
2014,10,7.12352415703257,MT,Montana,United States
2014,11,-0.3638283471186039,MT,Montana,United States
2014,12,-5.359644520073969,MT,Montana,United States
2015,1,-7.296858154358489,MT,Montana,United States
2015,2,-4.858007888465112,MT,Montana,United States
2015,3,-0.42703302826983514,MT,Montana,United States
2015,4,5.636496111507803,MT,Montana,United States
2015,5,10.806587006774762,MT,Montana,United States
2015,6,15.614303487372172,MT,Montana,United States
2015,7,19.906069770376284,MT,Montana,United States
2015,8,19.120471247479024,MT,Montana,United States
2015,9,13.355605903674684,MT,Montana,United States
2015,10,7.228041192117596,MT,Montana,United States
2015,11,-0.7059161922800836,MT,Montana,United States
2015,12,-5.081923321990699,MT,Montana,United States
2016,1,-7.281778717821169,MT,Montana,United States
2016,2,-4.706686561196863,MT,Montana,United States
2016,3,-0.12648986525078065,MT,Montana,United States
2016,4,5.917337449991938,MT,Montana,United States
2016,5,11.512314952799365,MT,Montana,United States
2016,6,15.62968806971181,MT,Montana,United States
2016,7,19.72564813692091,MT,Montana,United States
2016,8,18.648338498903918,MT,Montana,United States
2016,9,13.196370067453378,MT,Montana,United States
2016,10,6.964091899529768,MT,Montana,United States
2016,11,0.3952697059309136,MT,Montana,United States
2016,12,-5.827130101190012,MT,Montana,United States
2017,1,-7.254899078636153,MT,Montana,United States
2017,2,-5.095183628517133,MT,Montana,United States
2017,3,-0.20026467027736317,MT,Montana,United States
2017,4,5.848998367660044,MT,Montana,United States
2017,5,11.29761083818132,MT,Montana,United States
2017,6,15.641857305863834,MT,Montana,United States
2017,7,19.80649405469938,MT,Montana,United States
2017,8,18.830030678373944,MT,Montana,United States
2017,9,13.275459530827689,MT,Montana,United States
2017,10,7.080536583442739,MT,Montana,United States
2017,11,0.0483477636351024,MT,Montana,United States
2011,1,-4.418569065335335,NE,Nebraska,United States
2011,2,-1.967597676411776,NE,Nebraska,United States
2011,3,3.2191378559923187,NE,Nebraska,United States
2011,4,9.603546728177035,NE,Nebraska,United States
2011,5,15.246138082169338,NE,Nebraska,United States
2011,6,21.029312240488252,NE,Nebraska,United States
2011,7,24.695004212782827,NE,Nebraska,United States
2011,8,23.64162383405052,NE,Nebraska,United States
2011,9,18.185341459229406,NE,Nebraska,United States
2011,10,11.475821456984729,NE,Nebraska,United States
2011,11,3.230654455041737,NE,Nebraska,United States
2011,12,-2.3936644449524245,NE,Nebraska,United States
2012,1,-4.515059239420873,NE,Nebraska,United States
2012,2,-1.8786542596719507,NE,Nebraska,United States
2012,3,3.319725195687048,NE,Nebraska,United States
2012,4,9.631456282652653,NE,Nebraska,United States
2012,5,15.95526416169988,NE,Nebraska,United States
2012,6,21.23740056742899,NE,Nebraska,United States
2012,7,24.499256059844942,NE,Nebraska,United States
2012,8,23.3034183095041,NE,Nebraska,United States
2012,9,18.21717696988547,NE,Nebraska,United States
2012,10,11.073196502643786,NE,Nebraska,United States
2012,11,3.6677960751420544,NE,Nebraska,United States
2012,12,-2.866183727799882,NE,Nebraska,United States
2013,1,-4.137692252285879,NE,Nebraska,United States
2013,2,-2.054162201753293,NE,Nebraska,United States
2013,3,3.3159194769237024,NE,Nebraska,United States
2013,4,9.653775430469672,NE,Nebraska,United States
2013,5,15.747696045935697,NE,Nebraska,United States
2013,6,21.192423321235886,NE,Nebraska,United States
2013,7,24.59090424915673,NE,Nebraska,United States
2013,8,23.446177213282027,NE,Nebraska,United States
2013,9,18.236258718533065,NE,Nebraska,United States
2013,10,11.237947175401896,NE,Nebraska,United States
2013,11,3.5499794909663045,NE,Nebraska,United States
2013,12,-2.6823558707517243,NE,Nebraska,United States
2014,1,-4.236332086812254,NE,Nebraska,United States
2014,2,-1.9697103335482726,NE,Nebraska,United States
2014,3,3.3106244502583158,NE,Nebraska,United States
2014,4,9.672689682638941,NE,Nebraska,United States
2014,5,15.539461552548458,NE,Nebraska,United States
2014,6,21.151252660191744,NE,Nebraska,United States
2014,7,24.684406357354504,NE,Nebraska,United States
2014,8,23.587166121328753,NE,Nebraska,United States
2014,9,18.253854563123923,NE,Nebraska,United States
2014,10,11.400374818493626,NE,Nebraska,United States
2014,11,3.4324156600379405,NE,Nebraska,United States
2014,12,-2.496614265553619,NE,Nebraska,United States
2015,1,-4.333932167202205,NE,Nebraska,United States
2015,2,-1.8829607782781697,NE,Nebraska,United States
2015,3,3.303774754126141,NE,Nebraska,United States
2015,4,9.688183626310554,NE,Nebraska,United States
2015,5,15.33077498030218,NE,Nebraska,United States
2015,6,21.113949138621983,NE,Nebraska,United States
2015,7,24.77964111091619,NE,Nebraska,United States
2015,8,23.72626073218296,NE,Nebraska,United States
2015,9,18.26997835736208,NE,Nebraska,United States
2015,10,11.560458355118154,NE,Nebraska,United States
2015,11,3.315291353175371,NE,Nebraska,United States
2015,12,-2.309027546818223,NE,Nebraska,United States
2016,1,-4.430422341287054,NE,Nebraska,United States
2016,2,-1.7940173615370227,NE,Nebraska,United States
2016,3,3.4043620938205796,NE,Nebraska,United States
2016,4,9.71609318078649,NE,Nebraska,United States
2016,5,16.039901059834836,NE,Nebraska,United States
2016,6,21.32203746556349,NE,Nebraska,United States
2016,7,24.583892957979756,NE,Nebraska,United States
2016,8,23.388055207638445,NE,Nebraska,United States
2016,9,18.301813868018506,NE,Nebraska,United States
2016,10,11.157833400776747,NE,Nebraska,United States
2016,11,3.7524329732767923,NE,Nebraska,United States
2016,12,-2.78154682966629,NE,Nebraska,United States
2017,1,-4.053055354152729,NE,Nebraska,United States
2017,2,-1.969525303619939,NE,Nebraska,United States
2017,3,3.400556375056931,NE,Nebraska,United States
2017,4,9.738412328602154,NE,Nebraska,United States
2017,5,15.832332944068535,NE,Nebraska,United States
2017,6,21.277060219369446,NE,Nebraska,United States
2017,7,24.675541147290534,NE,Nebraska,United States
2017,8,23.530814111414934,NE,Nebraska,United States
2017,9,18.320895616667116,NE,Nebraska,United States
2017,10,11.322584073536277,NE,Nebraska,United States
2017,11,3.6346163891007093,NE,Nebraska,United States
2011,1,-0.6820768424526307,NV,Nevada,United States
2011,2,1.9480241029017709,NV,Nevada,United States
2011,3,5.218086680391709,NV,Nevada,United States
2011,4,8.969851614716166,NV,Nevada,United States
2011,5,13.666713724833208,NV,Nevada,United States
2011,6,18.799967724139233,NV,Nevada,United States
2011,7,23.344393158663856,NV,Nevada,United States
2011,8,22.349445145218503,NV,Nevada,United States
2011,9,17.462506804425413,NV,Nevada,United States
2011,10,11.067369971044785,NV,Nevada,United States
2011,11,4.404077743773004,NV,Nevada,United States
2011,12,-0.19375587474270617,NV,Nevada,United States
2012,1,-0.6106701678687259,NV,Nevada,United States
2012,2,2.08916301665338,NV,Nevada,United States
2012,3,5.400106646543309,NV,Nevada,United States
2012,4,9.208985718505023,NV,Nevada,United States
2012,5,14.171732319578712,NV,Nevada,United States
2012,6,18.934236194017895,NV,Nevada,United States
2012,7,23.290015853094474,NV,Nevada,United States
2012,8,21.9870690195028,NV,Nevada,United States
2012,9,17.270472437175464,NV,Nevada,United States
2012,10,10.888820821554274,NV,Nevada,United States
2012,11,4.682324065863454,NV,Nevada,United States
2012,12,-0.02116034950154244,NV,Nevada,United States
2013,1,-0.7445768496229768,NV,Nevada,United States
2013,2,1.7323352988068486,NV,Nevada,United States
2013,3,5.365399669473381,NV,Nevada,United States
2013,4,9.15386498245676,NV,Nevada,United States
2013,5,14.024858991851449,NV,Nevada,United States
2013,6,18.90866089270171,NV,Nevada,United States
2013,7,23.32897647915108,NV,Nevada,United States
2013,8,22.1307882686174,NV,Nevada,United States
2013,9,17.359284615543647,NV,Nevada,United States
2013,10,10.97389095483434,NV,Nevada,United States
2013,11,4.613118296569725,NV,Nevada,United States
2013,12,-0.06030431410155934,NV,Nevada,United States
2014,1,-0.6818644714948938,NV,Nevada,United States
2014,2,1.8738920829015147,NV,Nevada,United States
2014,3,5.327162937310573,NV,Nevada,United States
2014,4,9.096563620684105,NV,Nevada,United States
2014,5,13.878904654778168,NV,Nevada,United States
2014,6,18.886335795964445,NV,Nevada,United States
2014,7,23.36956988067055,NV,Nevada,United States
2014,8,22.274068088366903,NV,Nevada,United States
2014,9,17.445756850517174,NV,Nevada,United States
2014,10,11.05583775774212,NV,Nevada,United States
2014,11,4.542747216615734,NV,Nevada,United States
2014,12,-0.09543209016462129,NV,Nevada,United States
2015,1,-0.6147576512112707,NV,Nevada,United States
2015,2,2.0153432941429994,NV,Nevada,United States
2015,3,5.285405871633228,NV,Nevada,United States
2015,4,9.037170805957885,NV,Nevada,United States
2015,5,13.734032916074295,NV,Nevada,United States
2015,6,18.867286915380568,NV,Nevada,United States
2015,7,23.411712349905383,NV,Nevada,United States
2015,8,22.416764336459437,NV,Nevada,United States
2015,9,17.529825995666656,NV,Nevada,United States
2015,10,11.134689162285884,NV,Nevada,United States
2015,11,4.47139693501472,NV,Nevada,United States
2015,12,-0.12643668350130177,NV,Nevada,United States
2016,1,-0.5433509766272362,NV,Nevada,United States
2016,2,2.1564822078957153,NV,Nevada,United States
2016,3,5.46742583778503,NV,Nevada,United States
2016,4,9.27630490974628,NV,Nevada,United States
2016,5,14.23905151082189,NV,Nevada,United States
2016,6,19.001555385259383,NV,Nevada,United States
2016,7,23.35733504433606,NV,Nevada,United States
2016,8,22.054388210745298,NV,Nevada,United States
2016,9,17.3377916284166,NV,Nevada,United States
2016,10,10.956140012795684,NV,Nevada,United States
2016,11,4.749643257105243,NV,Nevada,United States
2016,12,0.04615884173970031,NV,Nevada,United States
2017,1,-0.6772576583816168,NV,Nevada,United States
2017,2,1.7996544900483258,NV,Nevada,United States
2017,3,5.4327188607145915,NV,Nevada,United States
2017,4,9.221184173697495,NV,Nevada,United States
2017,5,14.09217818309255,NV,Nevada,United States
2017,6,18.975980083942446,NV,Nevada,United States
2017,7,23.396295670391943,NV,Nevada,United States
2017,8,22.19810745985899,NV,Nevada,United States
2017,9,17.4266038067853,NV,Nevada,United States
2017,10,11.041210146076597,NV,Nevada,United States
2017,11,4.680437487812013,NV,Nevada,United States
2011,1,-7.006497476424749,NH,New Hampshire,United States
2011,2,-6.234514399396119,NH,New Hampshire,United States
2011,3,-0.16638318007929165,NH,New Hampshire,United States
2011,4,5.978764227406749,NH,New Hampshire,United States
2011,5,12.82558706263059,NH,New Hampshire,United States
2011,6,17.860853224436696,NH,New Hampshire,United States
2011,7,20.768313109231123,NH,New Hampshire,United States
2011,8,19.147687610577762,NH,New Hampshire,United States
2011,9,15.087364367155754,NH,New Hampshire,United States
2011,10,9.200657832816619,NH,New Hampshire,United States
2011,11,3.0673940737219256,NH,New Hampshire,United States
2011,12,-4.317843534618066,NH,New Hampshire,United States
2012,1,-7.04921912432597,NH,New Hampshire,United States
2012,2,-6.448303149941725,NH,New Hampshire,United States
2012,3,-0.7325090294327339,NH,New Hampshire,United States
2012,4,6.251996069282086,NH,New Hampshire,United States
2012,5,12.987924310579702,NH,New Hampshire,United States
2012,6,17.99633854345887,NH,New Hampshire,United States
2012,7,20.64965281999456,NH,New Hampshire,United States
2012,8,19.687999933513723,NH,New Hampshire,United States
2012,9,15.194610705038624,NH,New Hampshire,United States
2012,10,8.593429686990053,NH,New Hampshire,United States
2012,11,2.4534541051640257,NH,New Hampshire,United States
2012,12,-4.205736826444478,NH,New Hampshire,United States
2013,1,-6.799946579838836,NH,New Hampshire,United States
2013,2,-5.665948651823116,NH,New Hampshire,United States
2013,3,-0.5038379992171587,NH,New Hampshire,United States
2013,4,6.20573844633292,NH,New Hampshire,United States
2013,5,12.977211689080312,NH,New Hampshire,United States
2013,6,17.994328826481443,NH,New Hampshire,United States
2013,7,20.7348797456815,NH,New Hampshire,United States
2013,8,19.551267288854326,NH,New Hampshire,United States
2013,9,15.19604663041612,NH,New Hampshire,United States
2013,10,8.83471241882336,NH,New Hampshire,United States
2013,11,2.7040134105911227,NH,New Hampshire,United States
2013,12,-4.196242381947517,NH,New Hampshire,United States
2014,1,-6.8384247349624445,NH,New Hampshire,United States
2014,2,-5.888725789051896,NH,New Hampshire,United States
2014,3,-0.27258256095738354,NH,New Hampshire,United States
2014,4,6.157139712449239,NH,New Hampshire,United States
2014,5,12.965564203708002,NH,New Hampshire,United States
2014,6,17.991632158329576,NH,New Hampshire,United States
2014,7,20.81689438146565,NH,New Hampshire,United States
2014,8,19.41354625744866,NH,New Hampshire,United States
2014,9,15.202727359139063,NH,New Hampshire,United States
2014,10,9.079658478255567,NH,New Hampshire,United States
2014,11,2.951196462227438,NH,New Hampshire,United States
2014,12,-4.1911733513805185,NH,New Hampshire,United States
2015,1,-6.879114114032333,NH,New Hampshire,United States
2015,2,-6.107131037001963,NH,New Hampshire,United States
2015,3,-0.03899981768491312,NH,New Hampshire,United States
2015,4,6.106147589800201,NH,New Hampshire,United States
2015,5,12.952970425023238,NH,New Hampshire,United States
2015,6,17.988236586830055,NH,New Hampshire,United States
2015,7,20.895696471624355,NH,New Hampshire,United States
2015,8,19.275070972972227,NH,New Hampshire,United States
2015,9,15.214747729547968,NH,New Hampshire,United States
2015,10,9.328041195208927,NH,New Hampshire,United States
2015,11,3.194777436113911,NH,New Hampshire,United States
2015,12,-4.190460172224889,NH,New Hampshire,United States
2016,1,-6.921835761932288,NH,New Hampshire,United States
2016,2,-6.320919787548956,NH,New Hampshire,United States
2016,3,-0.6051256670396574,NH,New Hampshire,United States
2016,4,6.379379431674686,NH,New Hampshire,United States
2016,5,13.115307672971685,NH,New Hampshire,United States
2016,6,18.123721905851873,NH,New Hampshire,United States
2016,7,20.777036182387832,NH,New Hampshire,United States
2016,8,19.81538329590572,NH,New Hampshire,United States
2016,9,15.321994067431522,NH,New Hampshire,United States
2016,10,8.720813049382226,NH,New Hampshire,United States
2016,11,2.5808374675564334,NH,New Hampshire,United States
2016,12,-4.078353464051841,NH,New Hampshire,United States
2017,1,-6.67256321744645,NH,New Hampshire,United States
2017,2,-5.538565289428805,NH,New Hampshire,United States
2017,3,-0.37645463682438685,NH,New Hampshire,United States
2017,4,6.33312180872712,NH,New Hampshire,United States
2017,5,13.104595051472973,NH,New Hampshire,United States
2017,6,18.121712188874227,NH,New Hampshire,United States
2017,7,20.86226310807573,NH,New Hampshire,United States
2017,8,19.6786506512478,NH,New Hampshire,United States
2017,9,15.32342999281018,NH,New Hampshire,United States
2017,10,8.962095781217359,NH,New Hampshire,United States
2017,11,2.8313967729833447,NH,New Hampshire,United States
2011,1,-0.32024172357519554,NJ,New Jersey,United States
2011,2,0.3350009463066428,NJ,New Jersey,United States
2011,3,5.519227177734416,NJ,New Jersey,United States
2011,4,10.64744196704988,NJ,New Jersey,United States
2011,5,16.538818314033573,NJ,New Jersey,United States
2011,6,21.253043651617766,NJ,New Jersey,United States
2011,7,24.17889016987957,NJ,New Jersey,United States
2011,8,23.06002994305406,NJ,New Jersey,United States
2011,9,19.46190657378364,NJ,New Jersey,United States
2011,10,13.650570516267358,NJ,New Jersey,United States
2011,11,7.743869617643589,NJ,New Jersey,United States
2011,12,1.6539893480022698,NJ,New Jersey,United States
2012,1,-0.44053398396128074,NJ,New Jersey,United States
2012,2,0.1921960093670343,NJ,New Jersey,United States
2012,3,4.950645766001305,NJ,New Jersey,United States
2012,4,10.859125577835748,NJ,New Jersey,United States
2012,5,16.628401565613068,NJ,New Jersey,United States
2012,6,21.57808491114504,NJ,New Jersey,United States
2012,7,24.158316585065123,NJ,New Jersey,United States
2012,8,23.35621467201098,NJ,New Jersey,United States
2012,9,19.604110955969382,NJ,New Jersey,United States
2012,10,12.903965726733771,NJ,New Jersey,United States
2012,11,7.361306807926571,NJ,New Jersey,United States
2012,12,1.7039128043352445,NJ,New Jersey,United States
2013,1,0.02471845819292362,NJ,New Jersey,United States
2013,2,0.7452582066107212,NJ,New Jersey,United States
2013,3,5.174301598950868,NJ,New Jersey,United States
2013,4,10.827164057492304,NJ,New Jersey,United States
2013,5,16.63659213419063,NJ,New Jersey,United States
2013,6,21.50689718620923,NJ,New Jersey,United States
2013,7,24.20220970514709,NJ,New Jersey,United States
2013,8,23.293515621518083,NJ,New Jersey,United States
2013,9,19.58805909591842,NJ,New Jersey,United States
2013,10,13.18640263134332,NJ,New Jersey,United States
2013,11,7.528835295820964,NJ,New Jersey,United States
2013,12,1.7275355629518394,NJ,New Jersey,United States
2014,1,-0.09312559429834799,NJ,New Jersey,United States
2014,2,0.5913686332849082,NJ,New Jersey,United States
2014,3,5.399894934619489,NJ,New Jersey,United States
2014,4,10.79260218724572,NJ,New Jersey,United States
2014,5,16.642711656226748,NJ,New Jersey,United States
2014,6,21.434502820592535,NJ,New Jersey,United States
2014,7,24.24503320088447,NJ,New Jersey,United States
2014,8,23.230715031465415,NJ,New Jersey,United States
2014,9,19.576611027524905,NJ,New Jersey,United States
2014,10,13.471333739396757,NJ,New Jersey,United States
2014,11,7.692385544881308,NJ,New Jersey,United States
2014,12,1.7468453033483673,NJ,New Jersey,United States
2015,1,-0.2123121518771054,NJ,New Jersey,United States
2015,2,0.4429305180059,NJ,New Jersey,United States
2015,3,5.627156749434174,NJ,New Jersey,United States
2015,4,10.755371538748822,NJ,New Jersey,United States
2015,5,16.646747885731777,NJ,New Jersey,United States
2015,6,21.360973223316567,NJ,New Jersey,United States
2015,7,24.2868197415781,NJ,New Jersey,United States
2015,8,23.167959514753342,NJ,New Jersey,United States
2015,9,19.569836145481418,NJ,New Jersey,United States
2015,10,13.758500087965391,NJ,New Jersey,United States
2015,11,7.851799189340985,NJ,New Jersey,United States
2015,12,1.761918919700861,NJ,New Jersey,United States
2016,1,-0.33260441226225623,NJ,New Jersey,United States
2016,2,0.30012558106536424,NJ,New Jersey,United States
2016,3,5.058575337699781,NJ,New Jersey,United States
2016,4,10.96705514953404,NJ,New Jersey,United States
2016,5,16.736331137310607,NJ,New Jersey,United States
2016,6,21.686014482844065,NJ,New Jersey,United States
2016,7,24.266246156764094,NJ,New Jersey,United States
2016,8,23.464144243708937,NJ,New Jersey,United States
2016,9,19.712040527667668,NJ,New Jersey,United States
2016,10,13.011895298431348,NJ,New Jersey,United States
2016,11,7.469236379624706,NJ,New Jersey,United States
2016,12,1.8118423760335958,NJ,New Jersey,United States
2017,1,0.1326480298910031,NJ,New Jersey,United States
2017,2,0.8531877783100636,NJ,New Jersey,United States
2017,3,5.282231170649037,NJ,New Jersey,United States
2017,4,10.935093629191762,NJ,New Jersey,United States
2017,5,16.744521705888843,NJ,New Jersey,United States
2017,6,21.61482675790726,NJ,New Jersey,United States
2017,7,24.310139276847075,NJ,New Jersey,United States
2017,8,23.401445193216986,NJ,New Jersey,United States
2017,9,19.695988667617815,NJ,New Jersey,United States
2017,10,13.294332203042785,NJ,New Jersey,United States
2017,11,7.63676486751899,NJ,New Jersey,United States
2011,1,1.888548685218577,NM,New Mexico,United States
2011,2,4.284706246091236,NM,New Mexico,United States
2011,3,7.789962122761828,NM,New Mexico,United States
2011,4,12.200622209546186,NM,New Mexico,United States
2011,5,16.618248174184057,NM,New Mexico,United States
2011,6,21.694297416400914,NM,New Mexico,United States
2011,7,23.90784592132447,NM,New Mexico,United States
2011,8,22.948815080244437,NM,New Mexico,United States
2011,9,19.347934719590707,NM,New Mexico,United States
2011,10,13.380510110880472,NM,New Mexico,United States
2011,11,7.008415277269248,NM,New Mexico,United States
2011,12,2.2162338259173566,NM,New Mexico,United States
2012,1,1.7999691208153958,NM,New Mexico,United States
2012,2,4.347903472022111,NM,New Mexico,United States
2012,3,7.82498868502514,NM,New Mexico,United States
2012,4,11.893941905853769,NM,New Mexico,United States
2012,5,17.15095714294712,NM,New Mexico,United States
2012,6,22.138484103467096,NM,New Mexico,United States
2012,7,23.827515482147575,NM,New Mexico,United States
2012,8,22.82006189191482,NM,New Mexico,United States
2012,9,19.211731205008793,NM,New Mexico,United States
2012,10,13.116295247815275,NM,New Mexico,United States
2012,11,6.7436781212106816,NM,New Mexico,United States
2012,12,2.462812442652659,NM,New Mexico,United States
2013,1,2.1824116674842333,NM,New Mexico,United States
2013,2,4.27657328963954,NM,New Mexico,United States
2013,3,7.8488830301387775,NM,New Mexico,United States
2013,4,12.035277033278959,NM,New Mexico,United States
2013,5,17.013382184612695,NM,New Mexico,United States
2013,6,22.025447618180372,NM,New Mexico,United States
2013,7,23.88819982833477,NM,New Mexico,United States
2013,8,22.89874824704394,NM,New Mexico,United States
2013,9,19.29337591109521,NM,New Mexico,United States
2013,10,13.241110735498074,NM,New Mexico,United States
2013,11,6.870776977214164,NM,New Mexico,United States
2013,12,2.418605103804767,NM,New Mexico,United States
2014,1,2.0887842549061535,NM,New Mexico,United States
2014,2,4.333622827235505,NM,New Mexico,United States
2014,3,7.873595399121655,NM,New Mexico,United States
2014,4,12.17390987460977,NM,New Mexico,United States
2014,5,16.87211793062088,NM,New Mexico,United States
2014,6,21.913686026252357,NM,New Mexico,United States
2014,7,23.951338115280237,NM,New Mexico,United States
2014,8,22.978038405775276,NM,New Mexico,United States
2014,9,19.375146252193694,NM,New Mexico,United States
2014,10,13.365560452976876,NM,New Mexico,United States
2014,11,6.995391556433797,NM,New Mexico,United States
2014,12,2.3727208428515727,NM,New Mexico,United States
2015,1,1.9976100245512303,NM,New Mexico,United States
2015,2,4.393767585424229,NM,New Mexico,United States
2015,3,7.899023462095241,NM,New Mexico,United States
2015,4,12.30968354887909,NM,New Mexico,United States
2015,5,16.727309513516996,NM,New Mexico,United States
2015,6,21.80335875573342,NM,New Mexico,United States
2015,7,24.01690726065752,NM,New Mexico,United States
2015,8,23.057876419576985,NM,New Mexico,United States
2015,9,19.45699605892311,NM,New Mexico,United States
2015,10,13.489571450212816,NM,New Mexico,United States
2015,11,7.117476616602064,NM,New Mexico,United States
2015,12,2.325295165250397,NM,New Mexico,United States
2016,1,1.9090304601486903,NM,New Mexico,United States
2016,2,4.456964811355519,NM,New Mexico,United States
2016,3,7.934050024358492,NM,New Mexico,United States
2016,4,12.003003245186832,NM,New Mexico,United States
2016,5,17.2600184822808,NM,New Mexico,United States
2016,6,22.247545442800366,NM,New Mexico,United States
2016,7,23.936576821481168,NM,New Mexico,United States
2016,8,22.929123231248198,NM,New Mexico,United States
2016,9,19.32079254434182,NM,New Mexico,United States
2016,10,13.22535658714786,NM,New Mexico,United States
2016,11,6.852739460543736,NM,New Mexico,United States
2016,12,2.5718737819852837,NM,New Mexico,United States
2017,1,2.2914730068169114,NM,New Mexico,United States
2017,2,4.385634628972314,NM,New Mexico,United States
2017,3,7.957944369471278,NM,New Mexico,United States
2017,4,12.144338372612332,NM,New Mexico,United States
2017,5,17.122443523945634,NM,New Mexico,United States
2017,6,22.134508957512267,NM,New Mexico,United States
2017,7,23.997261167668377,NM,New Mexico,United States
2017,8,23.00780958637694,NM,New Mexico,United States
2017,9,19.402437250428253,NM,New Mexico,United States
2017,10,13.350172074831562,NM,New Mexico,United States
2017,11,6.97983831654678,NM,New Mexico,United States
2011,1,-5.020337461912675,NY,New York,United States
2011,2,-4.536586202257787,NY,New York,United States
2011,3,1.3258054089985238,NY,New York,United States
2011,4,7.391656755603362,NY,New York,United States
2011,5,13.966556486439138,NY,New York,United States
2011,6,19.109057521133394,NY,New York,United States
2011,7,21.829662269112415,NY,New York,United States
2011,8,20.51676184596103,NY,New York,United States
2011,9,16.606731779769056,NY,New York,United States
2011,10,10.794632615259395,NY,New York,United States
2011,11,4.506747209152564,NY,New York,United States
2011,12,-2.3877393750142595,NY,New York,United States
2012,1,-5.108066096360536,NY,New York,United States
2012,2,-4.731770142430662,NY,New York,United States
2012,3,0.6387591288893555,NY,New York,United States
2012,4,7.705128046007486,NY,New York,United States
2012,5,14.215997878656756,NY,New York,United States
2012,6,19.159507292106458,NY,New York,United States
2012,7,21.838600054555236,NY,New York,United States
2012,8,20.926627822656837,NY,New York,United States
2012,9,16.825604047939436,NY,New York,United States
2012,10,9.958159151934943,NY,New York,United States
2012,11,4.101465412756605,NY,New York,United States
2012,12,-2.3552696050559234,NY,New York,United States
2013,1,-4.728424214962287,NY,New York,United States
2013,2,-4.007219254582793,NY,New York,United States
2013,3,0.9064535903494164,NY,New York,United States
2013,4,7.64474717543767,NY,New York,United States
2013,5,14.174168279999249,NY,New York,United States
2013,6,19.18405189854379,NY,New York,United States
2013,7,21.879105243074477,NY,New York,United States
2013,8,20.8312695738219,NY,New York,United States
2013,9,16.787791107901285,NY,New York,United States
2013,10,10.274669686480308,NY,New York,United States
2013,11,4.281475624777967,NY,New York,United States
2013,12,-2.321152275813244,NY,New York,United States
2014,1,-4.81235163284957,NY,New York,United States
2014,2,-4.213628072268877,NY,New York,United States
2014,3,1.1762531568690937,NY,New York,United States
2014,4,7.580952421730251,NY,New York,United States
2014,5,14.131696136777819,NY,New York,United States
2014,6,19.207925509866634,NY,New York,United States
2014,7,21.916798068990634,NY,New York,United States
2014,8,20.735263192948764,NY,New York,United States
2014,9,16.75548101680799,NY,New York,United States
2014,10,10.59427277150472,NY,New York,United States
2014,11,4.457309678757881,NY,New York,United States
2014,12,-2.2913154887174514,NY,New York,United States
2015,1,-4.898289812821851,NY,New York,United States
2015,2,-4.414538553165297,NY,New York,United States
2015,3,1.4478530580914093,NY,New York,United States
2015,4,7.513704404695536,NY,New York,United States
2015,5,14.088604135530126,NY,New York,United States
2015,6,19.231105170225526,NY,New York,United States
2015,7,21.951709918204024,NY,New York,United States
2015,8,20.63880949505362,NY,New York,United States
2015,9,16.728779428859596,NY,New York,United States
